id,name,acronym,allen_ccf_id,allen_ccf_id_path,color_hex_triplet
2204,Interpeduncular nucleus dorsomedial (left),IPDM,-607344854,-997/-8/-343/-313/-348/-165/-100/-607344854/,FFA6FF
2205,Interpeduncular nucleus dorsolateral (left),IPDL,-607344858,-997/-8/-343/-313/-348/-165/-100/-607344858/,FFA6FF
2206,Interpeduncular nucleus rostrolateral (left),IPRL,-607344862,-997/-8/-343/-313/-348/-165/-100/-607344862/,FFA6FF
2207,Rostral linear nucleus raphe (left),RL,-197,-997/-8/-343/-313/-348/-165/-197/,FFA6FF
2208,Central linear nucleus raphe (left),CLI,-591,-997/-8/-343/-313/-348/-165/-591/,FFA6FF
2209,Dorsal nucleus raphe (left),DR,-872,-997/-8/-343/-313/-348/-165/-872/,FFA6FF
2210,Hindbrain (left),HB,-1065,-997/-8/-343/-1065/,FF9B88
2211,Pons (left),P,-771,-997/-8/-343/-1065/-771/,FF9B88
2212,Pons sensory related (left),P-sen,-1132,-997/-8/-343/-1065/-771/-1132/,FFAE6F
2213,Nucleus of the lateral lemniscus (left),NLL,-612,-997/-8/-343/-1065/-771/-1132/-612/,FFAE6F
2214,Nucleus of the lateral lemniscus dorsal part (left),NLLd,-82,-997/-8/-343/-1065/-771/-1132/-612/-82/,FFAE6F
2215,Nucleus of the lateral lemniscus horizontal part (left),NLLh,-90,-997/-8/-343/-1065/-771/-1132/-612/-90/,FFAE6F
2216,Nucleus of the lateral lemniscus ventral part (left),NLLv,-99,-997/-8/-343/-1065/-771/-1132/-612/-99/,FFAE6F
2217,Principal sensory nucleus of the trigeminal (left),PSV,-7,-997/-8/-343/-1065/-771/-1132/-7/,FFAE6F
2218,Parabrachial nucleus (left),PB,-867,-997/-8/-343/-1065/-771/-1132/-867/,FFAE6F
2219,Koelliker-Fuse subnucleus (left),KF,-123,-997/-8/-343/-1065/-771/-1132/-867/-123/,FFAE6F
2220,Parabrachial nucleus lateral division (left),PBl,-881,-997/-8/-343/-1065/-771/-1132/-867/-881/,FFAE6F
2221,Parabrachial nucleus lateral division central lateral part (left),PBlc,-860,-997/-8/-343/-1065/-771/-1132/-867/-881/-860/,FFAE6F
2222,Parabrachial nucleus lateral division dorsal lateral part (left),PBld,-868,-997/-8/-343/-1065/-771/-1132/-867/-881/-868/,FFAE6F
2223,Parabrachial nucleus lateral division external lateral part (left),PBle,-875,-997/-8/-343/-1065/-771/-1132/-867/-881/-875/,FFAE6F
2224,Parabrachial nucleus lateral division superior lateral part (left),PBls,-883,-997/-8/-343/-1065/-771/-1132/-867/-881/-883/,FFAE6F
2225,Parabrachial nucleus lateral division ventral lateral part (left),PBlv,-891,-997/-8/-343/-1065/-771/-1132/-867/-881/-891/,FFAE6F
2226,Parabrachial nucleus medial division (left),PBm,-890,-997/-8/-343/-1065/-771/-1132/-867/-890/,FFAE6F
2227,Parabrachial nucleus medial division external medial part (left),PBme,-899,-997/-8/-343/-1065/-771/-1132/-867/-890/-899/,FFAE6F
2228,Parabrachial nucleus medial division medial medial part (left),PBmm,-915,-997/-8/-343/-1065/-771/-1132/-867/-890/-915/,FFAE6F
2229,Parabrachial nucleus medial division ventral medial part (left),PBmv,-923,-997/-8/-343/-1065/-771/-1132/-867/-890/-923/,FFAE6F
2230,Superior olivary complex (left),SOC,-398,-997/-8/-343/-1065/-771/-1132/-398/,FFAE6F
2231,Superior olivary complex periolivary region (left),POR,-122,-997/-8/-343/-1065/-771/-1132/-398/-122/,FFAE6F
2232,Superior olivary complex medial part (left),SOCm,-105,-997/-8/-343/-1065/-771/-1132/-398/-105/,FFAE6F
2233,Superior olivary complex lateral part (left),SOCl,-114,-997/-8/-343/-1065/-771/-1132/-398/-114/,FFAE6F
2234,Pons motor related (left),P-mot,-987,-997/-8/-343/-1065/-771/-987/,FFBA86
2235,Barrington's nucleus (left),B,-280,-997/-8/-343/-1065/-771/-987/-280/,FFBA86
2236,Dorsal tegmental nucleus (left),DTN,-880,-997/-8/-343/-1065/-771/-987/-880/,FFBA86
2237,Lateral tegmental nucleus (left),LTN,-283,-997/-8/-343/-1065/-771/-987/-283/,FFBA86
2238,Posterodorsal tegmental nucleus (left),PDTg,-599626927,-997/-8/-343/-1065/-771/-987/-599626927/,FFBA86
2239,Pontine central gray (left),PCG,-898,-997/-8/-343/-1065/-771/-987/-898/,FFBA86
2240,Pontine gray (left),PG,-931,-997/-8/-343/-1065/-771/-987/-931/,FFBA86
2241,Pontine reticular nucleus caudal part (left),PRNc,-1093,-997/-8/-343/-1065/-771/-987/-1093/,FFBA86
2242,Pontine reticular nucleus ventral part (left),PRNv,-552,-997/-8/-343/-1065/-771/-987/-552/,FFBA86
2243,Supragenual nucleus (left),SG,-318,-997/-8/-343/-1065/-771/-987/-318/,FFBA86
2244,Superior salivatory nucleus (left),SSN,-462,-997/-8/-343/-1065/-771/-987/-462/,FFBA86
2245,Supratrigeminal nucleus (left),SUT,-534,-997/-8/-343/-1065/-771/-987/-534/,FFBA86
2246,Tegmental reticular nucleus (left),TRN,-574,-997/-8/-343/-1065/-771/-987/-574/,FFBA86
2247,Motor nucleus of trigeminal (left),V,-621,-997/-8/-343/-1065/-771/-987/-621/,FFBA86
2248,Peritrigeminal zone (left),P5,-549009215,-997/-8/-343/-1065/-771/-987/-549009215/,FFBA86
2249,Accessory trigeminal nucleus (left),Acs5,-549009219,-997/-8/-343/-1065/-771/-987/-549009219/,FFBA86
2250,Parvicellular motor 5 nucleus (left),PC5,-549009223,-997/-8/-343/-1065/-771/-987/-549009223/,FFBA86
2251,Intertrigeminal nucleus (left),I5,-549009227,-997/-8/-343/-1065/-771/-987/-549009227/,FFBA86
2252,Pons behavioral state related (left),P-sat,-1117,-997/-8/-343/-1065/-771/-1117/,FFC395
2253,Superior central nucleus raphe (left),CS,-679,-997/-8/-343/-1065/-771/-1117/-679/,FFC395
2254,Superior central nucleus raphe lateral part (left),CSl,-137,-997/-8/-343/-1065/-771/-1117/-679/-137/,FFC395
2255,Superior central nucleus raphe medial part (left),CSm,-130,-997/-8/-343/-1065/-771/-1117/-679/-130/,FFC395
2256,Locus ceruleus (left),LC,-147,-997/-8/-343/-1065/-771/-1117/-147/,FFC395
2257,Laterodorsal tegmental nucleus (left),LDT,-162,-997/-8/-343/-1065/-771/-1117/-162/,FFC395
2258,Nucleus incertus (left),NI,-604,-997/-8/-343/-1065/-771/-1117/-604/,FFC395
2259,Pontine reticular nucleus (left),PRNr,-146,-997/-8/-343/-1065/-771/-1117/-146/,FFC395
2260,Nucleus raphe pontis (left),RPO,-238,-997/-8/-343/-1065/-771/-1117/-238/,FFC395
2261,Subceruleus nucleus (left),SLC,-350,-997/-8/-343/-1065/-771/-1117/-350/,FFC395
2262,Sublaterodorsal nucleus (left),SLD,-358,-997/-8/-343/-1065/-771/-1117/-358/,FFC395
2263,Medulla (left),MY,-354,-997/-8/-343/-1065/-354/,FF9BCD
2264,Medulla sensory related (left),MY-sen,-386,-997/-8/-343/-1065/-354/-386/,FFA5D2
2265,Area postrema (left),AP,-207,-997/-8/-343/-1065/-354/-386/-207/,FFA5D2
2266,Cochlear nuclei (left),CN,-607,-997/-8/-343/-1065/-354/-386/-607/,FFA5D2
2267,Granular lamina of the cochlear nuclei (left),CNlam,-112,-997/-8/-343/-1065/-354/-386/-607/-112/,FFA5D2
2268,Cochlear nucleus subpedunclular granular region (left),CNspg,-560,-997/-8/-343/-1065/-354/-386/-607/-560/,FFA5D2
2269,Dorsal cochlear nucleus (left),DCO,-96,-997/-8/-343/-1065/-354/-386/-607/-96/,FFA5D2
2270,Ventral cochlear nucleus (left),VCO,-101,-997/-8/-343/-1065/-354/-386/-607/-101/,FFA5D2
2271,Dorsal column nuclei (left),DCN,-720,-997/-8/-343/-1065/-354/-386/-720/,FFA5D2
2272,Cuneate nucleus (left),CU,-711,-997/-8/-343/-1065/-354/-386/-720/-711/,FFA5D2
2273,Gracile nucleus (left),GR,-1039,-997/-8/-343/-1065/-354/-386/-720/-1039/,FFA5D2
2274,External cuneate nucleus (left),ECU,-903,-997/-8/-343/-1065/-354/-386/-903/,FFA5D2
2275,Nucleus of the trapezoid body (left),NTB,-642,-997/-8/-343/-1065/-354/-386/-642/,FFA5D2
2276,Nucleus of the solitary tract (left),NTS,-651,-997/-8/-343/-1065/-354/-386/-651/,FFA5D2
2277,Nucleus of the solitary tract central part (left),NTSce,-659,-997/-8/-343/-1065/-354/-386/-651/-659/,FFA5D2
2278,Nucleus of the solitary tract commissural part (left),NTSco,-666,-997/-8/-343/-1065/-354/-386/-651/-666/,FFA5D2
2279,Nucleus of the solitary tract gelatinous part (left),NTSge,-674,-997/-8/-343/-1065/-354/-386/-651/-674/,FFA5D2
2280,Nucleus of the solitary tract lateral part (left),NTSl,-682,-997/-8/-343/-1065/-354/-386/-651/-682/,FFA5D2
2281,Nucleus of the solitary tract medial part (left),NTSm,-691,-997/-8/-343/-1065/-354/-386/-651/-691/,FFA5D2
2282,Spinal nucleus of the trigeminal caudal part (left),SPVC,-429,-997/-8/-343/-1065/-354/-386/-429/,FFA5D2
2283,Spinal nucleus of the trigeminal interpolar part (left),SPVI,-437,-997/-8/-343/-1065/-354/-386/-437/,FFA5D2
2284,Spinal nucleus of the trigeminal oral part (left),SPVO,-445,-997/-8/-343/-1065/-354/-386/-445/,FFA5D2
2285,Spinal nucleus of the trigeminal oral part caudal dorsomedial part (left),SPVOcdm,-77,-997/-8/-343/-1065/-354/-386/-445/-77/,FFA5D2
2286,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone (left),SPVOmdmd,-53,-997/-8/-343/-1065/-354/-386/-445/-53/,FFA5D2
2287,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone (left),SPVOmdmv,-61,-997/-8/-343/-1065/-354/-386/-445/-61/,FFA5D2
2288,Spinal nucleus of the trigeminal oral part rostral dorsomedial part (left),SPVOrdm,-45,-997/-8/-343/-1065/-354/-386/-445/-45/,FFA5D2
2289,Spinal nucleus of the trigeminal oral part ventrolateral part (left),SPVOvl,-69,-997/-8/-343/-1065/-354/-386/-445/-69/,FFA5D2
2290,Paratrigeminal nucleus (left),Pa5,-589508451,-997/-8/-343/-1065/-354/-386/-589508451/,FFA5D2
2291,Nucleus z (left),z,-789,-997/-8/-343/-1065/-354/-386/-789/,FFA5D2
2292,Medulla motor related (left),MY-mot,-370,-997/-8/-343/-1065/-354/-370/,FFB3D9
2293,Abducens nucleus (left),VI,-653,-997/-8/-343/-1065/-354/-370/-653/,FFB3D9
2294,Accessory abducens nucleus (left),ACVI,-568,-997/-8/-343/-1065/-354/-370/-568/,FFB3D9
2295,Facial motor nucleus (left),VII,-661,-997/-8/-343/-1065/-354/-370/-661/,FFB3D9
2296,Accessory facial motor nucleus (left),ACVII,-576,-997/-8/-343/-1065/-354/-370/-576/,FFB3D9
2297,Efferent vestibular nucleus (left),EV,-640,-997/-8/-343/-1065/-354/-370/-640/,FFB3D9
2298,Nucleus ambiguus (left),AMB,-135,-997/-8/-343/-1065/-354/-370/-135/,FFB3D9
2299,Nucleus ambiguus dorsal division (left),AMBd,-939,-997/-8/-343/-1065/-354/-370/-135/-939/,FFB3D9
2300,Nucleus ambiguus ventral division (left),AMBv,-143,-997/-8/-343/-1065/-354/-370/-135/-143/,FFB3D9
2301,Dorsal motor nucleus of the vagus nerve (left),DMX,-839,-997/-8/-343/-1065/-354/-370/-839/,FFB3D9
2302,Efferent cochlear group (left),ECO,-887,-997/-8/-343/-1065/-354/-370/-887/,FFB3D9
2303,Gigantocellular reticular nucleus (left),GRN,-1048,-997/-8/-343/-1065/-354/-370/-1048/,FFB3D9
2304,Infracerebellar nucleus (left),ICB,-372,-997/-8/-343/-1065/-354/-370/-372/,FFB3D9
2305,Inferior olivary complex (left),IO,-83,-997/-8/-343/-1065/-354/-370/-83/,FFB3D9
2306,Intermediate reticular nucleus (left),IRN,-136,-997/-8/-343/-1065/-354/-370/-136/,FFB3D9
2307,Inferior salivatory nucleus (left),ISN,-106,-997/-8/-343/-1065/-354/-370/-106/,FFB3D9
2308,Linear nucleus of the medulla (left),LIN,-203,-997/-8/-343/-1065/-354/-370/-203/,FFB3D9
2309,Lateral reticular nucleus (left),LRN,-235,-997/-8/-343/-1065/-354/-370/-235/,FFB3D9
2310,Lateral reticular nucleus magnocellular part (left),LRNm,-955,-997/-8/-343/-1065/-354/-370/-235/-955/,FFB3D9
2311,Lateral reticular nucleus parvicellular part (left),LRNp,-963,-997/-8/-343/-1065/-354/-370/-235/-963/,FFB3D9
2312,Magnocellular reticular nucleus (left),MARN,-307,-997/-8/-343/-1065/-354/-370/-307/,FFB3D9
2313,Medullary reticular nucleus (left),MDRN,-395,-997/-8/-343/-1065/-354/-370/-395/,FFB3D9
2314,Medullary reticular nucleus dorsal part (left),MDRNd,-1098,-997/-8/-343/-1065/-354/-370/-395/-1098/,FFB3D9
2315,Medullary reticular nucleus ventral part (left),MDRNv,-1107,-997/-8/-343/-1065/-354/-370/-395/-1107/,FFB3D9
2316,Parvicellular reticular nucleus (left),PARN,-852,-997/-8/-343/-1065/-354/-370/-852/,FFB3D9
2317,Parasolitary nucleus (left),PAS,-859,-997/-8/-343/-1065/-354/-370/-859/,FFB3D9
2318,Paragigantocellular reticular nucleus (left),PGRN,-938,-997/-8/-343/-1065/-354/-370/-938/,FFB3D9
2319,Paragigantocellular reticular nucleus dorsal part (left),PGRNd,-970,-997/-8/-343/-1065/-354/-370/-938/-970/,FFB3D9
2320,Paragigantocellular reticular nucleus lateral part (left),PGRNl,-978,-997/-8/-343/-1065/-354/-370/-938/-978/,FFB3D9
2321,Perihypoglossal nuclei (left),PHY,-154,-997/-8/-343/-1065/-354/-370/-154/,FFB3D9
2322,Nucleus intercalatus (left),NIS,-161,-997/-8/-343/-1065/-354/-370/-154/-161/,FFB3D9
2323,Nucleus of Roller (left),NR,-177,-997/-8/-343/-1065/-354/-370/-154/-177/,FFB3D9
2324,Nucleus prepositus (left),PRP,-169,-997/-8/-343/-1065/-354/-370/-154/-169/,FFB3D9
2325,Paramedian reticular nucleus (left),PMR,-995,-997/-8/-343/-1065/-354/-370/-995/,FFB3D9
2326,Parapyramidal nucleus (left),PPY,-1069,-997/-8/-343/-1065/-354/-370/-1069/,FFB3D9
2327,Parapyramidal nucleus deep part (left),PPYd,-185,-997/-8/-343/-1065/-354/-370/-1069/-185/,FFB3D9
2328,Parapyramidal nucleus superficial part (left),PPYs,-193,-997/-8/-343/-1065/-354/-370/-1069/-193/,FFB3D9
2329,Vestibular nuclei (left),VNC,-701,-997/-8/-343/-1065/-354/-370/-701/,FFB3D9
2330,Lateral vestibular nucleus (left),LAV,-209,-997/-8/-343/-1065/-354/-370/-701/-209/,FFB3D9
2331,Medial vestibular nucleus (left),MV,-202,-997/-8/-343/-1065/-354/-370/-701/-202/,FFB3D9
2332,Spinal vestibular nucleus (left),SPIV,-225,-997/-8/-343/-1065/-354/-370/-701/-225/,FFB3D9
2333,Superior vestibular nucleus (left),SUV,-217,-997/-8/-343/-1065/-354/-370/-701/-217/,FFB3D9
2334,Nucleus x (left),x,-765,-997/-8/-343/-1065/-354/-370/-765/,FFB3D9
2335,Hypoglossal nucleus (left),XII,-773,-997/-8/-343/-1065/-354/-370/-773/,FFB3D9
2336,Nucleus y (left),y,-781,-997/-8/-343/-1065/-354/-370/-781/,FFB3D9
2337,Interstitial nucleus of the vestibular nerve (left),INV,-76,-997/-8/-343/-1065/-354/-370/-76/,FFB3D9
2338,Medulla behavioral state related (left),MY-sat,-379,-997/-8/-343/-1065/-354/-379/,FFC6E2
2339,Nucleus raphe magnus (left),RM,-206,-997/-8/-343/-1065/-354/-379/-206/,FFC6E2
2340,Nucleus raphe pallidus (left),RPA,-230,-997/-8/-343/-1065/-354/-379/-230/,FFC6E2
2341,Nucleus raphe obscurus (left),RO,-222,-997/-8/-343/-1065/-354/-379/-222/,FFC6E2
2342,Cerebellum (left),CB,-512,-997/-8/-512/,F0F080
2343,Cerebellar cortex (left),CBX,-528,-997/-8/-512/-528/,F0F080
2344,Cerebellar cortex molecular layer (left),CBXmo,-1144,-997/-8/-512/-528/-1144/,FFFC91
2345,Cerebellar cortex Purkinje layer (left),CBXpu,-1145,-997/-8/-512/-528/-1145/,FFFC91
2346,Cerebellar cortex granular layer (left),CBXgr,-1143,-997/-8/-512/-528/-1143/,ECE754
2347,Vermal regions (left),VERM,-645,-997/-8/-512/-528/-645/,FFFC91
2348,Lingula (I) (left),LING,-912,-997/-8/-512/-528/-645/-912/,FFFC91
2349,Lingula (I) molecular layer (left),LINGmo,-10707,-997/-8/-512/-528/-645/-912/-10707/,FFFC91
2350,Lingula (I) Purkinje layer (left),LINGpu,-10706,-997/-8/-512/-528/-645/-912/-10706/,FFFC91
2351,Lingula (I) granular layer (left),LINGgr,-10705,-997/-8/-512/-528/-645/-912/-10705/,ECE754
2352,Central lobule (left),CENT,-920,-997/-8/-512/-528/-645/-920/,FFFC91
2353,Lobule II (left),CENT2,-976,-997/-8/-512/-528/-645/-920/-976/,FFFC91
2354,Lobule II molecular layer (left),CENT2mo,-10710,-997/-8/-512/-528/-645/-920/-976/-10710/,FFFC91
2355,Lobule II Purkinje layer (left),CENT2pu,-10709,-997/-8/-512/-528/-645/-920/-976/-10709/,FFFC91
2356,Lobule II granular layer (left),CENT2gr,-10708,-997/-8/-512/-528/-645/-920/-976/-10708/,ECE754
2357,Lobule III (left),CENT3,-984,-997/-8/-512/-528/-645/-920/-984/,FFFC91
2358,Lobule III molecular layer (left),CENT3mo,-10713,-997/-8/-512/-528/-645/-920/-984/-10713/,FFFC91
2359,Lobule III Purkinje layer (left),CENT3pu,-10712,-997/-8/-512/-528/-645/-920/-984/-10712/,FFFC91
2360,Lobule III granular layer (left),CENT3gr,-10711,-997/-8/-512/-528/-645/-920/-984/-10711/,ECE754
2361,Culmen (left),CUL,-928,-997/-8/-512/-528/-645/-928/,FFFC91
2362,Lobule IV (left),CUL4,-992,-997/-8/-512/-528/-645/-928/-992/,FFFC91
2363,Lobule IV molecular layer (left),CUL4mo,-10716,-997/-8/-512/-528/-645/-928/-992/-10716/,FFFC91
2364,Lobule IV Purkinje layer (left),CUL4pu,-10715,-997/-8/-512/-528/-645/-928/-992/-10715/,FFFC91
2365,Lobule IV granular layer (left),CUL4gr,-10714,-997/-8/-512/-528/-645/-928/-992/-10714/,ECE754
2366,Lobule V (left),CUL5,-1001,-997/-8/-512/-528/-645/-928/-1001/,FFFC91
2367,Lobule V molecular layer (left),CUL5mo,-10719,-997/-8/-512/-528/-645/-928/-1001/-10719/,FFFC91
2368,Lobule V Purkinje layer (left),CUL5pu,-10718,-997/-8/-512/-528/-645/-928/-1001/-10718/,FFFC91
2369,Lobule V granular layer (left),CUL5gr,-10717,-997/-8/-512/-528/-645/-928/-1001/-10717/,ECE754
2370,Lobules IV-V (left),CUL4 5,-1091,-997/-8/-512/-528/-645/-928/-1091/,FFFC91
2371,Lobules IV-V molecular layer (left),CUL4 5mo,-10722,-997/-8/-512/-528/-645/-928/-1091/-10722/,FFFC91
2372,Lobules IV-V Purkinje layer (left),CUL4 5pu,-10721,-997/-8/-512/-528/-645/-928/-1091/-10721/,FFFC91
2373,Lobules IV-V granular layer (left),CUL4 5gr,-10720,-997/-8/-512/-528/-645/-928/-1091/-10720/,ECE754
2374,Declive (VI) (left),DEC,-936,-997/-8/-512/-528/-645/-936/,FFFC91
2375,Declive (VI) molecular layer (left),DECmo,-10725,-997/-8/-512/-528/-645/-936/-10725/,FFFC91
2376,Declive (VI) Purkinje layer (left),DECpu,-10724,-997/-8/-512/-528/-645/-936/-10724/,FFFC91
2377,Declive (VI) granular layer (left),DECgr,-10723,-997/-8/-512/-528/-645/-936/-10723/,ECE754
2378,Folium-tuber vermis (VII) (left),FOTU,-944,-997/-8/-512/-528/-645/-944/,FFFC91
2379,Folium-tuber vermis (VII) molecular layer (left),FOTUmo,-10728,-997/-8/-512/-528/-645/-944/-10728/,FFFC91
2380,Folium-tuber vermis (VII) Purkinje layer (left),FOTUpu,-10727,-997/-8/-512/-528/-645/-944/-10727/,FFFC91
2381,Folium-tuber vermis (VII) granular layer (left),FOTUgr,-10726,-997/-8/-512/-528/-645/-944/-10726/,ECE754
2382,Pyramus (VIII) (left),PYR,-951,-997/-8/-512/-528/-645/-951/,FFFC91
2383,Pyramus (VIII) molecular layer (left),PYRmo,-10731,-997/-8/-512/-528/-645/-951/-10731/,FFFC91
2384,Pyramus (VIII) Purkinje layer (left),PYRpu,-10730,-997/-8/-512/-528/-645/-951/-10730/,FFFC91
2385,Pyramus (VIII) granular layer (left),PYRgr,-10729,-997/-8/-512/-528/-645/-951/-10729/,ECE754
2386,Uvula (IX) (left),UVU,-957,-997/-8/-512/-528/-645/-957/,FFFC91
2387,Uvula (IX) molecular layer (left),UVUmo,-10734,-997/-8/-512/-528/-645/-957/-10734/,FFFC91
2388,Uvula (IX) Purkinje layer (left),UVUpu,-10733,-997/-8/-512/-528/-645/-957/-10733/,FFFC91
2389,Uvula (IX) granular layer (left),UVUgr,-10732,-997/-8/-512/-528/-645/-957/-10732/,ECE754
2390,Nodulus (X) (left),NOD,-968,-997/-8/-512/-528/-645/-968/,FFFC91
2391,Nodulus (X) molecular layer (left),NODmo,-10737,-997/-8/-512/-528/-645/-968/-10737/,FFFC91
2392,Nodulus (X) Purkinje layer (left),NODpu,-10736,-997/-8/-512/-528/-645/-968/-10736/,FFFC91
2393,Nodulus (X) granular layer (left),NODgr,-10735,-997/-8/-512/-528/-645/-968/-10735/,ECE754
2394,Hemispheric regions (left),HEM,-1073,-997/-8/-512/-528/-1073/,FFFC91
2395,Simple lobule (left),SIM,-1007,-997/-8/-512/-528/-1073/-1007/,FFFC91
2396,Simple lobule molecular layer (left),SIMmo,-10674,-997/-8/-512/-528/-1073/-1007/-10674/,FFFC91
2397,Simple lobule Purkinje layer (left),SIMpu,-10673,-997/-8/-512/-528/-1073/-1007/-10673/,FFFC91
2398,Simple lobule granular layer (left),SIMgr,-10672,-997/-8/-512/-528/-1073/-1007/-10672/,ECE754
2399,Ansiform lobule (left),AN,-1017,-997/-8/-512/-528/-1073/-1017/,FFFC91
2400,Crus 1 (left),ANcr1,-1056,-997/-8/-512/-528/-1073/-1017/-1056/,FFFC91
2401,Crus 1 molecular layer (left),ANcr1mo,-10677,-997/-8/-512/-528/-1073/-1017/-1056/-10677/,FFFC91
2402,Crus 1 Purkinje layer (left),ANcr1pu,-10676,-997/-8/-512/-528/-1073/-1017/-1056/-10676/,FFFC91
2403,Crus 1 granular layer (left),ANcr1gr,-10675,-997/-8/-512/-528/-1073/-1017/-1056/-10675/,ECE754
2404,Crus 2 (left),ANcr2,-1064,-997/-8/-512/-528/-1073/-1017/-1064/,FFFC91
2405,Crus 2 molecular layer (left),ANcr2mo,-10680,-997/-8/-512/-528/-1073/-1017/-1064/-10680/,FFFC91
2406,Crus 2 Purkinje layer (left),ANcr2pu,-10679,-997/-8/-512/-528/-1073/-1017/-1064/-10679/,FFFC91
2407,Crus 2 granular layer (left),ANcr2gr,-10678,-997/-8/-512/-528/-1073/-1017/-1064/-10678/,ECE754
2408,Paramedian lobule (left),PRM,-1025,-997/-8/-512/-528/-1073/-1025/,FFFC91
2409,Paramedian lobule molecular layer (left),PRMmo,-10683,-997/-8/-512/-528/-1073/-1025/-10683/,FFFC91
2410,Paramedian lobule Purkinje layer (left),PRMpu,-10682,-997/-8/-512/-528/-1073/-1025/-10682/,FFFC91
2411,Paramedian lobule granular layer (left),PRMgr,-10681,-997/-8/-512/-528/-1073/-1025/-10681/,ECE754
2412,Copula pyramidis (left),COPY,-1033,-997/-8/-512/-528/-1073/-1033/,FFFC91
2413,Copula pyramidis molecular layer (left),COPYmo,-10686,-997/-8/-512/-528/-1073/-1033/-10686/,FFFC91
2414,Copula pyramidis Purkinje layer (left),COPYpu,-10685,-997/-8/-512/-528/-1073/-1033/-10685/,FFFC91
2415,Copula pyramidis granular layer (left),COPYgr,-10684,-997/-8/-512/-528/-1073/-1033/-10684/,ECE754
2416,Paraflocculus (left),PFL,-1041,-997/-8/-512/-528/-1073/-1041/,FFFC91
2417,Paraflocculus molecular layer (left),PFLmo,-10689,-997/-8/-512/-528/-1073/-1041/-10689/,FFFC91
